IDs,Sub_ID,Extension,Baitset
TCGA-05-4424-01,TCGA-05-4424,1,Agilent Custom
TCGA-05-4426-01,TCGA-05-4426,1,Agilent Custom
TCGA-05-4432-01,TCGA-05-4432,1,Agilent Custom
TCGA-05-5420-01,TCGA-05-5420,1,Agilent Custom
TCGA-05-5423-01,TCGA-05-5423,1,Agilent Custom
TCGA-05-5425-01,TCGA-05-5425,1,Agilent Custom
TCGA-05-5428-01,TCGA-05-5428,1,Agilent Custom
TCGA-2A-A8VO-01,TCGA-2A-A8VO,1,Agilent Custom
TCGA-2A-A8VT-01,TCGA-2A-A8VT,1,Agilent Custom
TCGA-2A-AAYO-01,TCGA-2A-AAYO,1,Agilent Custom
TCGA-2F-A9KO-01,TCGA-2F-A9KO,1,Agilent Custom
TCGA-2F-A9KP-01,TCGA-2F-A9KP,1,Agilent Custom
TCGA-2F-A9KT-01,TCGA-2F-A9KT,1,Agilent Custom
TCGA-2J-AAB1-01,TCGA-2J-AAB1,1,Agilent Custom
TCGA-2J-AAB4-01,TCGA-2J-AAB4,1,Agilent Custom
TCGA-2J-AABF-01,TCGA-2J-AABF,1,Agilent Custom
TCGA-2J-AABK-01,TCGA-2J-AABK,1,Agilent Custom
TCGA-2J-AABO-01,TCGA-2J-AABO,1,Agilent Custom
TCGA-2L-AAQE-01,TCGA-2L-AAQE,1,Agilent Custom
TCGA-2L-AAQI-01,TCGA-2L-AAQI,1,Agilent Custom
TCGA-2L-AAQL-01,TCGA-2L-AAQL,1,Agilent Custom
TCGA-2L-AAQM-01,TCGA-2L-AAQM,1,Agilent Custom
TCGA-34-2608-01,TCGA-34-2608,1,Agilent Custom
TCGA-34-5231-01,TCGA-34-5231,1,Agilent Custom
TCGA-34-5236-01,TCGA-34-5236,1,Agilent Custom
TCGA-34-5239-01,TCGA-34-5239,1,Agilent Custom
TCGA-34-5241-01,TCGA-34-5241,1,Agilent Custom
TCGA-34-7107-01,TCGA-34-7107,1,Agilent Custom
TCGA-34-8455-01,TCGA-34-8455,1,Agilent Custom
TCGA-35-3615-01,TCGA-35-3615,1,Agilent Custom
TCGA-35-4122-01,TCGA-35-4122,1,Agilent Custom
TCGA-35-4123-01,TCGA-35-4123,1,Agilent Custom
TCGA-35-5375-01,TCGA-35-5375,1,Agilent Custom
TCGA-37-3783-01,TCGA-37-3783,1,Agilent Custom
TCGA-37-3789-01,TCGA-37-3789,1,Agilent Custom
TCGA-37-3792-01,TCGA-37-3792,1,Agilent Custom
TCGA-37-4130-01,TCGA-37-4130,1,Agilent Custom
TCGA-37-4133-01,TCGA-37-4133,1,Agilent Custom
TCGA-37-4135-01,TCGA-37-4135,1,Agilent Custom
TCGA-37-5819-01,TCGA-37-5819,1,Agilent Custom
TCGA-37-A5EL-01,TCGA-37-A5EL,1,Agilent Custom
TCGA-37-A5EM-01,TCGA-37-A5EM,1,Agilent Custom
TCGA-37-A5EN-01,TCGA-37-A5EN,1,Agilent Custom
TCGA-38-4629-01,TCGA-38-4629,1,Agilent Custom
TCGA-38-4632-01,TCGA-38-4632,1,Agilent Custom
TCGA-39-5019-01,TCGA-39-5019,1,Agilent Custom
TCGA-39-5021-01,TCGA-39-5021,1,Agilent Custom
TCGA-39-5022-01,TCGA-39-5022,1,Agilent Custom
TCGA-39-5028-01,TCGA-39-5028,1,Agilent Custom
TCGA-39-5029-01,TCGA-39-5029,1,Agilent Custom
TCGA-39-5036-01,TCGA-39-5036,1,Agilent Custom
TCGA-39-5037-01,TCGA-39-5037,1,Agilent Custom
TCGA-39-5039-01,TCGA-39-5039,1,Agilent Custom
TCGA-39-5040-01,TCGA-39-5040,1,Agilent Custom
TCGA-3A-A9I9-01,TCGA-3A-A9I9,1,Agilent Custom
TCGA-3A-A9IO-01,TCGA-3A-A9IO,1,Agilent Custom
TCGA-3A-A9IS-01,TCGA-3A-A9IS,1,Agilent Custom
TCGA-3A-A9IX-01,TCGA-3A-A9IX,1,Agilent Custom
TCGA-3A-A9J0-01,TCGA-3A-A9J0,1,Agilent Custom
TCGA-3E-AAAY-01,TCGA-3E-AAAY,1,Agilent Custom
TCGA-3E-AAAZ-01,TCGA-3E-AAAZ,1,Agilent Custom
TCGA-3M-AB46-01,TCGA-3M-AB46,1,Agilent Custom
TCGA-43-3394-01,TCGA-43-3394,1,Agilent Custom
TCGA-43-3920-01,TCGA-43-3920,1,Agilent Custom
TCGA-43-5668-01,TCGA-43-5668,1,Agilent Custom
TCGA-43-5670-01,TCGA-43-5670,1,Agilent Custom
TCGA-43-6143-01,TCGA-43-6143,1,Agilent Custom
TCGA-43-6771-01,TCGA-43-6771,1,Agilent Custom
TCGA-43-6773-01,TCGA-43-6773,1,Agilent Custom
TCGA-43-7656-01,TCGA-43-7656,1,Agilent Custom
TCGA-43-8116-01,TCGA-43-8116,1,Agilent Custom
TCGA-43-A474-01,TCGA-43-A474,1,Agilent Custom
TCGA-43-A56V-01,TCGA-43-A56V,1,Agilent Custom
TCGA-44-2656-01,TCGA-44-2656,1,Agilent Custom
TCGA-44-2662-01,TCGA-44-2662,1,Agilent Custom
TCGA-44-2668-01,TCGA-44-2668,1,Agilent Custom
TCGA-44-5643-01,TCGA-44-5643,1,Agilent Custom
TCGA-44-6778-01,TCGA-44-6778,1,Agilent Custom
TCGA-44-7659-01,TCGA-44-7659,1,Agilent Custom
TCGA-44-7660-01,TCGA-44-7660,1,Agilent Custom
TCGA-44-7662-01,TCGA-44-7662,1,Agilent Custom
TCGA-44-7669-01,TCGA-44-7669,1,Agilent Custom
TCGA-44-7671-01,TCGA-44-7671,1,Agilent Custom
TCGA-44-8119-01,TCGA-44-8119,1,Agilent Custom
TCGA-44-8120-01,TCGA-44-8120,1,Agilent Custom
TCGA-44-A47B-01,TCGA-44-A47B,1,Agilent Custom
TCGA-44-A4SS-01,TCGA-44-A4SS,1,Agilent Custom
TCGA-46-3767-01,TCGA-46-3767,1,Agilent Custom
TCGA-46-3768-01,TCGA-46-3768,1,Agilent Custom
TCGA-46-3769-01,TCGA-46-3769,1,Agilent Custom
TCGA-46-6025-01,TCGA-46-6025,1,Agilent Custom
TCGA-46-6026-01,TCGA-46-6026,1,Agilent Custom
TCGA-49-4486-01,TCGA-49-4486,1,Agilent Custom
TCGA-49-4494-01,TCGA-49-4494,1,Agilent Custom
TCGA-49-6742-01,TCGA-49-6742,1,Agilent Custom
TCGA-49-6745-01,TCGA-49-6745,1,Agilent Custom
TCGA-49-AAR0-01,TCGA-49-AAR0,1,Agilent Custom
TCGA-49-AAR2-01,TCGA-49-AAR2,1,Agilent Custom
TCGA-49-AAR3-01,TCGA-49-AAR3,1,Agilent Custom
TCGA-49-AAR4-01,TCGA-49-AAR4,1,Agilent Custom
TCGA-49-AAR9-01,TCGA-49-AAR9,1,Agilent Custom
TCGA-4Z-AA7M-01,TCGA-4Z-AA7M,1,Agilent Custom
TCGA-4Z-AA7O-01,TCGA-4Z-AA7O,1,Agilent Custom
TCGA-4Z-AA7Q-01,TCGA-4Z-AA7Q,1,Agilent Custom
TCGA-4Z-AA7R-01,TCGA-4Z-AA7R,1,Agilent Custom
TCGA-4Z-AA7W-01,TCGA-4Z-AA7W,1,Agilent Custom
TCGA-4Z-AA7Y-01,TCGA-4Z-AA7Y,1,Agilent Custom
TCGA-4Z-AA80-01,TCGA-4Z-AA80,1,Agilent Custom
TCGA-4Z-AA82-01,TCGA-4Z-AA82,1,Agilent Custom
TCGA-4Z-AA83-01,TCGA-4Z-AA83,1,Agilent Custom
TCGA-4Z-AA84-01,TCGA-4Z-AA84,1,Agilent Custom
TCGA-4Z-AA86-01,TCGA-4Z-AA86,1,Agilent Custom
TCGA-4Z-AA87-01,TCGA-4Z-AA87,1,Agilent Custom
TCGA-4Z-AA89-01,TCGA-4Z-AA89,1,Agilent Custom
TCGA-50-5049-01,TCGA-50-5049,1,Agilent Custom
TCGA-50-5072-01,TCGA-50-5072,1,Agilent Custom
TCGA-50-5930-01,TCGA-50-5930,1,Agilent Custom
TCGA-50-5932-01,TCGA-50-5932,1,Agilent Custom
TCGA-50-5933-01,TCGA-50-5933,1,Agilent Custom
TCGA-50-5936-01,TCGA-50-5936,1,Agilent Custom
TCGA-50-5939-01,TCGA-50-5939,1,Agilent Custom
TCGA-50-7109-01,TCGA-50-7109,1,Agilent Custom
TCGA-50-8459-01,TCGA-50-8459,1,Agilent Custom
TCGA-51-4080-01,TCGA-51-4080,1,Agilent Custom
TCGA-51-4081-01,TCGA-51-4081,1,Agilent Custom
TCGA-52-7809-01,TCGA-52-7809,1,Agilent Custom
TCGA-52-7811-01,TCGA-52-7811,1,Agilent Custom
TCGA-52-7812-01,TCGA-52-7812,1,Agilent Custom
TCGA-53-A4EZ-01,TCGA-53-A4EZ,1,Agilent Custom
TCGA-55-1592-01,TCGA-55-1592,1,Agilent Custom
TCGA-55-1594-01,TCGA-55-1594,1,Agilent Custom
TCGA-55-1596-01,TCGA-55-1596,1,Agilent Custom
TCGA-55-5899-01,TCGA-55-5899,1,Agilent Custom
TCGA-55-6642-01,TCGA-55-6642,1,Agilent Custom
TCGA-55-6712-01,TCGA-55-6712,1,Agilent Custom
TCGA-55-6968-01,TCGA-55-6968,1,Agilent Custom
TCGA-55-6969-01,TCGA-55-6969,1,Agilent Custom
TCGA-55-6972-01,TCGA-55-6972,1,Agilent Custom
TCGA-55-6975-01,TCGA-55-6975,1,Agilent Custom
TCGA-55-6978-01,TCGA-55-6978,1,Agilent Custom
TCGA-55-6983-01,TCGA-55-6983,1,Agilent Custom
TCGA-55-6987-01,TCGA-55-6987,1,Agilent Custom
TCGA-55-7227-01,TCGA-55-7227,1,Agilent Custom
TCGA-55-7570-01,TCGA-55-7570,1,Agilent Custom
TCGA-55-7576-01,TCGA-55-7576,1,Agilent Custom
TCGA-55-7727-01,TCGA-55-7727,1,Agilent Custom
TCGA-55-7815-01,TCGA-55-7815,1,Agilent Custom
TCGA-55-7903-01,TCGA-55-7903,1,Agilent Custom
TCGA-55-7907-01,TCGA-55-7907,1,Agilent Custom
TCGA-55-7994-01,TCGA-55-7994,1,Agilent Custom
TCGA-55-8085-01,TCGA-55-8085,1,Agilent Custom
TCGA-55-8089-01,TCGA-55-8089,1,Agilent Custom
TCGA-55-8090-01,TCGA-55-8090,1,Agilent Custom
TCGA-55-8092-01,TCGA-55-8092,1,Agilent Custom
TCGA-55-8094-01,TCGA-55-8094,1,Agilent Custom
TCGA-55-8207-01,TCGA-55-8207,1,Agilent Custom
TCGA-55-8301-01,TCGA-55-8301,1,Agilent Custom
TCGA-55-8302-01,TCGA-55-8302,1,Agilent Custom
TCGA-55-8507-01,TCGA-55-8507,1,Agilent Custom
TCGA-55-8512-01,TCGA-55-8512,1,Agilent Custom
TCGA-55-8614-01,TCGA-55-8614,1,Agilent Custom
TCGA-55-8615-01,TCGA-55-8615,1,Agilent Custom
TCGA-55-8620-01,TCGA-55-8620,1,Agilent Custom
TCGA-55-A48Y-01,TCGA-55-A48Y,1,Agilent Custom
TCGA-55-A490-01,TCGA-55-A490,1,Agilent Custom
TCGA-55-A4DF-01,TCGA-55-A4DF,1,Agilent Custom
TCGA-55-A4DG-01,TCGA-55-A4DG,1,Agilent Custom
TCGA-56-1622-01,TCGA-56-1622,1,Agilent Custom
TCGA-56-5897-01,TCGA-56-5897,1,Agilent Custom
TCGA-56-5898-01,TCGA-56-5898,1,Agilent Custom
TCGA-56-6546-01,TCGA-56-6546,1,Agilent Custom
TCGA-56-7221-01,TCGA-56-7221,1,Agilent Custom
TCGA-56-7222-01,TCGA-56-7222,1,Agilent Custom
TCGA-56-7223-01,TCGA-56-7223,1,Agilent Custom
TCGA-56-7579-01,TCGA-56-7579,1,Agilent Custom
TCGA-56-7580-01,TCGA-56-7580,1,Agilent Custom
TCGA-56-7582-01,TCGA-56-7582,1,Agilent Custom
TCGA-56-7730-01,TCGA-56-7730,1,Agilent Custom
TCGA-56-7822-01,TCGA-56-7822,1,Agilent Custom
TCGA-56-8083-01,TCGA-56-8083,1,Agilent Custom
TCGA-56-8201-01,TCGA-56-8201,1,Agilent Custom
TCGA-56-8305-01,TCGA-56-8305,1,Agilent Custom
TCGA-56-8308-01,TCGA-56-8308,1,Agilent Custom
TCGA-56-8504-01,TCGA-56-8504,1,Agilent Custom
TCGA-56-8622-01,TCGA-56-8622,1,Agilent Custom
TCGA-56-8624-01,TCGA-56-8624,1,Agilent Custom
TCGA-56-8626-01,TCGA-56-8626,1,Agilent Custom
TCGA-56-8628-01,TCGA-56-8628,1,Agilent Custom
TCGA-56-8629-01,TCGA-56-8629,1,Agilent Custom
TCGA-56-A49D-01,TCGA-56-A49D,1,Agilent Custom
TCGA-56-A4BW-01,TCGA-56-A4BW,1,Agilent Custom
TCGA-56-A4BY-01,TCGA-56-A4BY,1,Agilent Custom
TCGA-56-A62T-01,TCGA-56-A62T,1,Agilent Custom
TCGA-58-8386-01,TCGA-58-8386,1,Agilent Custom
TCGA-58-8387-01,TCGA-58-8387,1,Agilent Custom
TCGA-58-8388-01,TCGA-58-8388,1,Agilent Custom
TCGA-58-A46J-01,TCGA-58-A46J,1,Agilent Custom
TCGA-58-A46K-01,TCGA-58-A46K,1,Agilent Custom
TCGA-58-A46L-01,TCGA-58-A46L,1,Agilent Custom
TCGA-58-A46M-01,TCGA-58-A46M,1,Agilent Custom
TCGA-58-A46N-01,TCGA-58-A46N,1,Agilent Custom
TCGA-60-2698-01,TCGA-60-2698,1,Agilent Custom
TCGA-60-2703-01,TCGA-60-2703,1,Agilent Custom
TCGA-60-2704-01,TCGA-60-2704,1,Agilent Custom
TCGA-60-2707-01,TCGA-60-2707,1,Agilent Custom
TCGA-60-2709-01,TCGA-60-2709,1,Agilent Custom
TCGA-60-2713-01,TCGA-60-2713,1,Agilent Custom
TCGA-60-2715-01,TCGA-60-2715,1,Agilent Custom
TCGA-60-2721-01,TCGA-60-2721,1,Agilent Custom
TCGA-60-2722-01,TCGA-60-2722,1,Agilent Custom
TCGA-60-2724-01,TCGA-60-2724,1,Agilent Custom
TCGA-60-2726-01,TCGA-60-2726,1,Agilent Custom
TCGA-62-8398-01,TCGA-62-8398,1,Agilent Custom
TCGA-62-8399-01,TCGA-62-8399,1,Agilent Custom
TCGA-62-A46P-01,TCGA-62-A46P,1,Agilent Custom
TCGA-62-A46S-01,TCGA-62-A46S,1,Agilent Custom
TCGA-62-A470-01,TCGA-62-A470,1,Agilent Custom
TCGA-62-A471-01,TCGA-62-A471,1,Agilent Custom
TCGA-62-A472-01,TCGA-62-A472,1,Agilent Custom
TCGA-63-5128-01,TCGA-63-5128,1,Agilent Custom
TCGA-63-5131-01,TCGA-63-5131,1,Agilent Custom
TCGA-63-6202-01,TCGA-63-6202,1,Agilent Custom
TCGA-63-7020-01,TCGA-63-7020,1,Agilent Custom
TCGA-63-7021-01,TCGA-63-7021,1,Agilent Custom
TCGA-63-7023-01,TCGA-63-7023,1,Agilent Custom
TCGA-63-A5MB-01,TCGA-63-A5MB,1,Agilent Custom
TCGA-63-A5MG-01,TCGA-63-A5MG,1,Agilent Custom
TCGA-63-A5MH-01,TCGA-63-A5MH,1,Agilent Custom
TCGA-63-A5MI-01,TCGA-63-A5MI,1,Agilent Custom
TCGA-64-1676-01,TCGA-64-1676,1,Agilent Custom
TCGA-64-1680-01,TCGA-64-1680,1,Agilent Custom
TCGA-64-5774-01,TCGA-64-5774,1,Agilent Custom
TCGA-64-5775-01,TCGA-64-5775,1,Agilent Custom
TCGA-64-5778-01,TCGA-64-5778,1,Agilent Custom
TCGA-64-5779-01,TCGA-64-5779,1,Agilent Custom
TCGA-64-5815-01,TCGA-64-5815,1,Agilent Custom
TCGA-67-4679-01,TCGA-67-4679,1,Agilent Custom
TCGA-69-7761-01,TCGA-69-7761,1,Agilent Custom
TCGA-69-7763-01,TCGA-69-7763,1,Agilent Custom
TCGA-69-7764-01,TCGA-69-7764,1,Agilent Custom
TCGA-69-7765-01,TCGA-69-7765,1,Agilent Custom
TCGA-69-7978-01,TCGA-69-7978,1,Agilent Custom
TCGA-69-8254-01,TCGA-69-8254,1,Agilent Custom
TCGA-69-8255-01,TCGA-69-8255,1,Agilent Custom
TCGA-73-4659-01,TCGA-73-4659,1,Agilent Custom
TCGA-73-4676-01,TCGA-73-4676,1,Agilent Custom
TCGA-73-A9RS-01,TCGA-73-A9RS,1,Agilent Custom
TCGA-75-5122-01,TCGA-75-5122,1,Agilent Custom
TCGA-75-5125-01,TCGA-75-5125,1,Agilent Custom
TCGA-75-5146-01,TCGA-75-5146,1,Agilent Custom
TCGA-75-6207-01,TCGA-75-6207,1,Agilent Custom
TCGA-77-A5G8-01,TCGA-77-A5G8,1,Agilent Custom
TCGA-77-A5GA-01,TCGA-77-A5GA,1,Agilent Custom
TCGA-77-A5GB-01,TCGA-77-A5GB,1,Agilent Custom
TCGA-77-A5GF-01,TCGA-77-A5GF,1,Agilent Custom
TCGA-77-A5GH-01,TCGA-77-A5GH,1,Agilent Custom
TCGA-78-7148-01,TCGA-78-7148,1,Agilent Custom
TCGA-78-7149-01,TCGA-78-7149,1,Agilent Custom
TCGA-78-7150-01,TCGA-78-7150,1,Agilent Custom
TCGA-78-7154-01,TCGA-78-7154,1,Agilent Custom
TCGA-78-7155-01,TCGA-78-7155,1,Agilent Custom
TCGA-78-7156-01,TCGA-78-7156,1,Agilent Custom
TCGA-78-7160-01,TCGA-78-7160,1,Agilent Custom
TCGA-78-7162-01,TCGA-78-7162,1,Agilent Custom
TCGA-78-7163-01,TCGA-78-7163,1,Agilent Custom
TCGA-78-7166-01,TCGA-78-7166,1,Agilent Custom
TCGA-78-7167-01,TCGA-78-7167,1,Agilent Custom
TCGA-78-7535-01,TCGA-78-7535,1,Agilent Custom
TCGA-78-7536-01,TCGA-78-7536,1,Agilent Custom
TCGA-78-7537-01,TCGA-78-7537,1,Agilent Custom
TCGA-78-7542-01,TCGA-78-7542,1,Agilent Custom
TCGA-78-7633-01,TCGA-78-7633,1,Agilent Custom
TCGA-78-8640-01,TCGA-78-8640,1,Agilent Custom
TCGA-78-8660-01,TCGA-78-8660,1,Agilent Custom
TCGA-79-5596-01,TCGA-79-5596,1,Agilent Custom
TCGA-80-5611-01,TCGA-80-5611,1,Agilent Custom
TCGA-85-6560-01,TCGA-85-6560,1,Agilent Custom
TCGA-85-6561-01,TCGA-85-6561,1,Agilent Custom
TCGA-85-6798-01,TCGA-85-6798,1,Agilent Custom
TCGA-85-7696-01,TCGA-85-7696,1,Agilent Custom
TCGA-85-7697-01,TCGA-85-7697,1,Agilent Custom
TCGA-85-7698-01,TCGA-85-7698,1,Agilent Custom
TCGA-85-7699-01,TCGA-85-7699,1,Agilent Custom
TCGA-85-7843-01,TCGA-85-7843,1,Agilent Custom
TCGA-85-7844-01,TCGA-85-7844,1,Agilent Custom
TCGA-85-7950-01,TCGA-85-7950,1,Agilent Custom
TCGA-85-8048-01,TCGA-85-8048,1,Agilent Custom
TCGA-85-8049-01,TCGA-85-8049,1,Agilent Custom
TCGA-85-8070-01,TCGA-85-8070,1,Agilent Custom
TCGA-85-8071-01,TCGA-85-8071,1,Agilent Custom
TCGA-85-8276-01,TCGA-85-8276,1,Agilent Custom
TCGA-85-8277-01,TCGA-85-8277,1,Agilent Custom
TCGA-85-8287-01,TCGA-85-8287,1,Agilent Custom
TCGA-85-8288-01,TCGA-85-8288,1,Agilent Custom
TCGA-85-8350-01,TCGA-85-8350,1,Agilent Custom
TCGA-85-8351-01,TCGA-85-8351,1,Agilent Custom
TCGA-85-8353-01,TCGA-85-8353,1,Agilent Custom
TCGA-85-8354-01,TCGA-85-8354,1,Agilent Custom
TCGA-85-8355-01,TCGA-85-8355,1,Agilent Custom
TCGA-85-8479-01,TCGA-85-8479,1,Agilent Custom
TCGA-85-8481-01,TCGA-85-8481,1,Agilent Custom
TCGA-85-8582-01,TCGA-85-8582,1,Agilent Custom
TCGA-85-8584-01,TCGA-85-8584,1,Agilent Custom
TCGA-85-8664-01,TCGA-85-8664,1,Agilent Custom
TCGA-85-A4CL-01,TCGA-85-A4CL,1,Agilent Custom
TCGA-85-A4JB-01,TCGA-85-A4JB,1,Agilent Custom
TCGA-85-A4JC-01,TCGA-85-A4JC,1,Agilent Custom
TCGA-85-A4QQ-01,TCGA-85-A4QQ,1,Agilent Custom
TCGA-85-A4QR-01,TCGA-85-A4QR,1,Agilent Custom
TCGA-85-A50M-01,TCGA-85-A50M,1,Agilent Custom
TCGA-85-A50Z-01,TCGA-85-A50Z,1,Agilent Custom
TCGA-85-A511-01,TCGA-85-A511,1,Agilent Custom
TCGA-85-A53L-01,TCGA-85-A53L,1,Agilent Custom
TCGA-86-6562-01,TCGA-86-6562,1,Agilent Custom
TCGA-86-7701-01,TCGA-86-7701,1,Agilent Custom
TCGA-86-7711-01,TCGA-86-7711,1,Agilent Custom
TCGA-86-7955-01,TCGA-86-7955,1,Agilent Custom
TCGA-86-8054-01,TCGA-86-8054,1,Agilent Custom
TCGA-86-8073-01,TCGA-86-8073,1,Agilent Custom
TCGA-86-8076-01,TCGA-86-8076,1,Agilent Custom
TCGA-86-8279-01,TCGA-86-8279,1,Agilent Custom
TCGA-86-8281-01,TCGA-86-8281,1,Agilent Custom
TCGA-86-8358-01,TCGA-86-8358,1,Agilent Custom
TCGA-86-8359-01,TCGA-86-8359,1,Agilent Custom
TCGA-86-8585-01,TCGA-86-8585,1,Agilent Custom
TCGA-86-8669-01,TCGA-86-8669,1,Agilent Custom
TCGA-86-8672-01,TCGA-86-8672,1,Agilent Custom
TCGA-86-8673-01,TCGA-86-8673,1,Agilent Custom
TCGA-86-8674-01,TCGA-86-8674,1,Agilent Custom
TCGA-86-A4JF-01,TCGA-86-A4JF,1,Agilent Custom
TCGA-90-7767-01,TCGA-90-7767,1,Agilent Custom
TCGA-90-7769-01,TCGA-90-7769,1,Agilent Custom
TCGA-90-7964-01,TCGA-90-7964,1,Agilent Custom
TCGA-90-A4ED-01,TCGA-90-A4ED,1,Agilent Custom
TCGA-90-A4EE-01,TCGA-90-A4EE,1,Agilent Custom
TCGA-91-6828-01,TCGA-91-6828,1,Agilent Custom
TCGA-91-6829-01,TCGA-91-6829,1,Agilent Custom
TCGA-91-6831-01,TCGA-91-6831,1,Agilent Custom
TCGA-91-6848-01,TCGA-91-6848,1,Agilent Custom
TCGA-91-7771-01,TCGA-91-7771,1,Agilent Custom
TCGA-91-A4BC-01,TCGA-91-A4BC,1,Agilent Custom
TCGA-92-7341-01,TCGA-92-7341,1,Agilent Custom
TCGA-92-8063-01,TCGA-92-8063,1,Agilent Custom
TCGA-92-8064-01,TCGA-92-8064,1,Agilent Custom
TCGA-93-8067-01,TCGA-93-8067,1,Agilent Custom
TCGA-93-A4JN-01,TCGA-93-A4JN,1,Agilent Custom
TCGA-93-A4JO-01,TCGA-93-A4JO,1,Agilent Custom
TCGA-93-A4JQ-01,TCGA-93-A4JQ,1,Agilent Custom
TCGA-94-7557-01,TCGA-94-7557,1,Agilent Custom
TCGA-94-7943-01,TCGA-94-7943,1,Agilent Custom
TCGA-94-8035-01,TCGA-94-8035,1,Agilent Custom
TCGA-94-8490-01,TCGA-94-8490,1,Agilent Custom
TCGA-94-8491-01,TCGA-94-8491,1,Agilent Custom
TCGA-94-A5I6-01,TCGA-94-A5I6,1,Agilent Custom
TCGA-95-7562-01,TCGA-95-7562,1,Agilent Custom
TCGA-95-7567-01,TCGA-95-7567,1,Agilent Custom
TCGA-95-7944-01,TCGA-95-7944,1,Agilent Custom
TCGA-95-7947-01,TCGA-95-7947,1,Agilent Custom
TCGA-95-8039-01,TCGA-95-8039,1,Agilent Custom
TCGA-95-8494-01,TCGA-95-8494,1,Agilent Custom
TCGA-96-7544-01,TCGA-96-7544,1,Agilent Custom
TCGA-96-7545-01,TCGA-96-7545,1,Agilent Custom
TCGA-96-A4JK-01,TCGA-96-A4JK,1,Agilent Custom
TCGA-97-7552-01,TCGA-97-7552,1,Agilent Custom
TCGA-97-7937-01,TCGA-97-7937,1,Agilent Custom
TCGA-97-8174-01,TCGA-97-8174,1,Agilent Custom
TCGA-97-8176-01,TCGA-97-8176,1,Agilent Custom
TCGA-97-8179-01,TCGA-97-8179,1,Agilent Custom
TCGA-97-A4LX-01,TCGA-97-A4LX,1,Agilent Custom
TCGA-97-A4M5-01,TCGA-97-A4M5,1,Agilent Custom
TCGA-97-A4M7-01,TCGA-97-A4M7,1,Agilent Custom
TCGA-98-8022-01,TCGA-98-8022,1,Agilent Custom
TCGA-98-8023-01,TCGA-98-8023,1,Agilent Custom
TCGA-98-A538-01,TCGA-98-A538,1,Agilent Custom
TCGA-98-A539-01,TCGA-98-A539,1,Agilent Custom
TCGA-98-A53A-01,TCGA-98-A53A,1,Agilent Custom
TCGA-98-A53B-01,TCGA-98-A53B,1,Agilent Custom
TCGA-98-A53I-01,TCGA-98-A53I,1,Agilent Custom
TCGA-98-A53J-01,TCGA-98-A53J,1,Agilent Custom
TCGA-99-8032-01,TCGA-99-8032,1,Agilent Custom
TCGA-A3-3311-01,TCGA-A3-3311,1,Agilent Custom
TCGA-A3-3317-01,TCGA-A3-3317,1,Agilent Custom
TCGA-A3-3319-01,TCGA-A3-3319,1,Agilent Custom
TCGA-A3-3322-01,TCGA-A3-3322,1,Agilent Custom
TCGA-A3-3323-01,TCGA-A3-3323,1,Agilent Custom
TCGA-A3-3346-01,TCGA-A3-3346,1,Agilent Custom
TCGA-A3-3367-01,TCGA-A3-3367,1,Agilent Custom
TCGA-A3-3378-01,TCGA-A3-3378,1,Agilent Custom
TCGA-A3-3380-01,TCGA-A3-3380,1,Agilent Custom
TCGA-A3-3382-01,TCGA-A3-3382,1,Agilent Custom
TCGA-AK-3440-01,TCGA-AK-3440,1,Agilent Custom
TCGA-AS-3778-01,TCGA-AS-3778,1,Agilent Custom
TCGA-B0-4823-01,TCGA-B0-4823,1,Agilent Custom
TCGA-B0-5077-01,TCGA-B0-5077,1,Agilent Custom
TCGA-B0-5084-01,TCGA-B0-5084,1,Agilent Custom
TCGA-B0-5088-01,TCGA-B0-5088,1,Agilent Custom
TCGA-B0-5094-01,TCGA-B0-5094,1,Agilent Custom
TCGA-B0-5095-01,TCGA-B0-5095,1,Agilent Custom
TCGA-B0-5100-01,TCGA-B0-5100,1,Agilent Custom
TCGA-B0-5106-01,TCGA-B0-5106,1,Agilent Custom
TCGA-B0-5108-01,TCGA-B0-5108,1,Agilent Custom
TCGA-B0-5115-01,TCGA-B0-5115,1,Agilent Custom
TCGA-B0-5116-01,TCGA-B0-5116,1,Agilent Custom
TCGA-B0-5117-01,TCGA-B0-5117,1,Agilent Custom
TCGA-B0-5698-01,TCGA-B0-5698,1,Agilent Custom
TCGA-B2-4099-01,TCGA-B2-4099,1,Agilent Custom
TCGA-B2-4101-01,TCGA-B2-4101,1,Agilent Custom
TCGA-B4-5832-01,TCGA-B4-5832,1,Agilent Custom
TCGA-B4-5838-01,TCGA-B4-5838,1,Agilent Custom
TCGA-B7-5818-01,TCGA-B7-5818,1,Agilent Custom
TCGA-B7-A5TI-01,TCGA-B7-A5TI,1,Agilent Custom
TCGA-B7-A5TJ-01,TCGA-B7-A5TJ,1,Agilent Custom
TCGA-B7-A5TK-01,TCGA-B7-A5TK,1,Agilent Custom
TCGA-B7-A5TN-01,TCGA-B7-A5TN,1,Agilent Custom
TCGA-B8-5162-01,TCGA-B8-5162,1,Agilent Custom
TCGA-B8-5164-01,TCGA-B8-5164,1,Agilent Custom
TCGA-B8-5165-01,TCGA-B8-5165,1,Agilent Custom
TCGA-B8-5545-01,TCGA-B8-5545,1,Agilent Custom
TCGA-BA-4074-01,TCGA-BA-4074,1,Agilent Custom
TCGA-BA-4075-01,TCGA-BA-4075,1,Agilent Custom
